#Encoding: UTF-8
#Ecu CALID: 000020DB1DAA03
#Ecu PRGID: 000021571DAA01
#VIN: WBA1J9C5XGV696132
Time,Amb pressure (PSI),Accel Ped. Pos. (%),Battery volt. (V),Boost (PSI),Boost (mani) (PSI),Boost target (PSI),Coolant (*F),Gear (-),IAT (*F),Lambda bank 1 (AFR),Lambda target (AFR),Load act. (%),Load req. (%),LTFT 1 (%),MAF (g/s),MAP volt. (V),Oil pressure (PSI),Oil temp (*F),Rail pressure mean (PSI),Rail pressure req. (PSI),RPM (rpm),STFT 1 (%),Throttle Position (*),Timing Cyl. 1,Timing Cyl. 2 (*),Timing Cyl. 3 (*),Timing Cyl. 4 (*),Timing Cyl. 5 (*),Timing Cyl. 6 (*),TMAP volt. (V),Torque act. clutch (Nm),WGDC (%),Boost (mani) RAM (PSI),Boost setpoint factor,Boost target RAM (PSI),Compressor after P-D (kW),Compressor base (kW),Current Map (-),Cyl1 Timing Cor (*),Cyl2 Timing Cor (*),Cyl3 Timing Cor (*),Cyl4 Timing Cor (*),Cyl5 Timing Cor (*),Cyl6 Timing Cor (*),Fuel mass flow rate (g/s),Fuel Mode (-),Fuel Temp (CAN) (*F),Knock Interpolation (-),Load actual RAM,MAF REQ (P corr.) (g/s),MAF req. WGDC (g/s),Mdk_max_gs (NM),MHD+ WGDC Base (%),MHD+ WGDC D-Factor (%),MHD+ WGDC P-Factor (%),Rail pressure dev. (MPa),Torque lim. 1 (-),Torque lim. 2 (-),Torque lim. 3 (-),Turbine D-factor (kW),Turbine P-factor (kW),WG distribution factor (-),WGDC I-factor (%),MHD 5.21 000021571DAA01 E85v6InjectorsFix.bin
211.993,14.73,0,14.88,0.6,0,0.9,151,3,86,134.22,100.85,12.8,12.6,0.01,11.9,1.95,77.8,122,2419.2,2177.4,2864,0,10.2,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,1.27,-58,89.5,0,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,8.9,2,-40,0,12.9,12.47,12.48,1000,87.87,0,0.75,-1.67,0,0,0,0,0.01,0.61,0,0
212.098,14.73,0,14.88,0.6,0,0.9,151,3,86,134.22,115.12,12,12.6,0.01,11.7,1.96,77.32,122,2421,2177.4,2842,0,10.4,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,1.26,-58,89.8,0,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,8.9,2,-40,0,12.7,12.35,12.39,1000,87.92,0,0.92,-1.68,0,0,0,0,0.01,0.6,0,0
212.198,14.73,0,14.88,0.5,0,0.9,151,3,86,154.26,128.11,12,12.6,0.01,11.6,1.95,76.91,122,2421.4,2177.4,2826,0,10.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,1.26,-58,90,0,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,8.9,2,-40,0,12.7,12.31,12.32,1000,87.95,0,1.13,-1.68,0,0,0,0,0.01,0.6,0.01,0
212.293,14.73,0,14.88,0.5,0,0.9,151,3,86,150.08,140.68,12.8,12.6,0.01,11.6,1.95,76.61,122,2421.8,2177.4,2807,0,10.8,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,1.25,-58,90.2,0,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,8.9,2,-40,0,12.8,12.23,12.25,1000,88.01,0,1.32,-1.69,0,0,0,0,0.01,0.61,0.01,0
212.408,14.73,0,14.88,0.5,0,0.8,151,3,86,158.43,152.82,12.8,12.6,0.01,11.6,1.96,76.2,122,2422.5,2177.4,2790,0,10.9,-3,-3,-3,-3,-3,-3,1.25,-58,90.3,0,1.06,0.8,0.1,0.1,2,0,0,0,0,0,0,8.9,2,-40,0,12.9,12.14,12.15,1000,88.05,0,1.16,-1.69,0,0,0,0,0.01,0.58,0.01,0
212.523,14.73,0,14.88,0.4,0,0.7,151,3,86,158.43,164.96,12.8,12.6,0.01,11.6,1.95,75.72,122,2423.2,2177.4,2774,0,10.9,-3,-3,-3,-3,-3,-3,1.25,-58,90.1,-0,1.05,0.6,0.1,0.1,2,0,0,0,0,0,0,8.8,2,-40,0,12.9,12.04,12.07,1000,88.1,0.01,0.88,-1.7,0,0,0,-0.01,0.01,0.51,0,0
212.623,14.73,0,14.88,0.4,-0.1,0.6,151,3,86,169.93,177.09,12.8,12.6,0.01,11.4,1.95,75.3,122,2424.2,2177.4,2749,0,10.5,-3,-3,-3,-3,-3,-3,1.25,-57,89.8,-0.1,1.04,0.5,0.1,0.1,2,0,0,0,0,0,0,8.8,2,-40,0,12.8,11.94,11.96,1000,88.15,0,0.46,-1.71,0,0,0,0,0,0.43,0,0
212.783,14.73,0,14.88,0.4,-0.2,0.4,151,3,86,169.93,186.41,12.8,12.6,0.01,11.3,1.95,74.87,122,2426.1,2177.4,2726,0,10.1,-3,-3,-3,-3,-3,-3,1.25,-57,89.4,-0.2,1.03,0.3,0,0,2,0,0,0,0,0,0,8.7,2,-40,0,12.8,11.78,11.81,1000,88.24,0,-0.39,-1.72,0,0,0,-0.01,0,0.29,0,0
212.883,14.73,0,14.88,0.4,-0.2,0.2,151,3,86,191.14,198.06,12.8,12.6,0.01,11.1,1.94,74.22,122,2426.8,2177.4,2693,0,9.8,-3,-3,-3,-3,-3,-3,1.25,-58,88.6,-0.3,1.02,0.2,0,0,2,0,0,0,0,0,0,8.7,2,-40,0,12.8,11.69,11.73,1000,88.29,0,-0.9,-1.72,0,0,0,0,-0.01,0.23,0,0
212.985,14.73,0,14.88,0.3,-0.3,0.1,151,3,86,187.88,204.8,12.8,12.6,0.01,11,1.94,73.82,122,2427.8,2177.4,2672,0,9.6,-3,-3,-3,-3,-3,-3,1.24,-58,88.1,-0.3,1.01,0,0,0,2,0,0,0,0,0,0,8.7,2,-40,0,12.8,11.6,11.62,1000,88.34,0.01,-1.6,-1.73,0,0,0,-0.02,-0.02,0.16,-0.01,0
213.083,14.73,0,14.88,0.3,-0.4,0,151,3,86,189.51,209.79,12.8,12.6,0.01,11,1.93,73.33,122,2428.4,2177.4,2650,0,9.4,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,1.24,-57,99.1,-0.4,1,0,0,0,2,0,0,0,0,0,0,8.4,2,-40,0,12.8,11.5,11.54,1000,99.99,0,-1.94,-1.73,0,0,0,0,-0.03,0.14,-0.01,0
213.183,14.73,0,14.86,0.3,-0.4,0,151,3,86,192.77,214.27,12,12.6,0.01,10.6,1.92,72.82,122,2430.1,2177.4,2630,0,9,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,1.24,-57,99.1,-0.4,1,0,0,0,2,0,0,0,0,0,0,8.4,2,-40,0,12.4,11.38,11.43,1000,99.99,0,-1.95,-1.75,0,0,0,0,-0.03,0.14,-0.01,0
213.292,14.73,0,14.86,0.3,-0.4,0,151,3,86,192.77,218.16,12,12.6,0.01,10.4,1.92,72.11,122,2430.5,2177.4,2607,0,9,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,1.24,-57,99,-0.4,1,0,0,0,2,0,0,0,0,0,0,8.4,2,-40,0,12.3,11.29,11.34,1000,99.99,0,-1.91,-1.75,0,0,0,0,-0.03,0.14,-0.01,0
213.397,14.73,0,14.85,0.3,-0.4,0,151,3,86,191.14,221.36,12,12.6,0.01,10.2,1.92,71.46,122,2431.1,2177.4,2594,0,8.8,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,1.24,-57,99.1,-0.4,1,0,0,0,2,0,0,0,0,0,0,8.5,2,-40,0,12.1,11.22,11.27,1000,99.99,0,-1.85,-1.75,0,0,0,0,-0.03,0.14,-0.01,0
213.509,14.73,0,14.85,0.3,-0.4,0,151,3,86,176.46,223.83,12,12.6,0.01,10.1,1.92,71.2,122,2432,2177.4,2576,0,8.8,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,1.24,-56,99.2,-0.5,1,0,0,0,2,0,0,0,0,0,0,8.5,2,-40,0,12.2,11.14,11.2,1000,99.99,0,-1.76,-1.76,0,0,0,0,-0.03,0.14,-0.01,0
213.618,14.73,0,14.85,0.3,-0.5,0,151,3,86,181.35,226.36,12,12.6,0.01,10,1.92,70.85,122,2432.9,2177.4,2554,0,8.6,-4,-4,-4,-4,-4,-4,1.24,-56,99.2,-0.5,1,0,0,0,2,0,0,0,0,0,0,8.8,2,-40,0,12.1,11.05,11.11,1000,99.99,0,-1.76,-1.76,0,0,0,0,-0.03,0.14,-0.01,0
213.786,14.73,0,14.85,0.3,-0.5,0,153,3,86,174.82,228.07,12,12.6,0.01,10.1,1.9,70.39,122,2433.5,2177.4,2538,0,8.4,-4,-4,-4,-4,-4,-4,1.24,-56,99.2,-0.6,1,0,0,0,2,0,0,0,0,0,0,8.8,2,-40,0,12.3,10.96,11.01,1000,99.99,0,-1.71,-1.77,0,0,0,0,-0.02,0.12,-0.01,0
213.893,14.73,0,14.85,0.3,-0.6,0,153,3,86,174.82,229.81,12,12.6,0.01,9.9,1.9,70.05,122,2434.7,2177.4,2518,0,8.3,-4,-4,-4,-4,-4,-4,1.24,-56,99.3,-0.6,1,0,0,0,2,0,0,0,0,0,0,8.8,2,-40,0,12.2,10.86,10.9,1000,99.99,0,-1.7,-1.78,0,0,0,0,-0.02,0.13,-0.01,0
214.010,14.73,0,14.87,0.3,-0.6,0,153,3,86,179.72,231.58,12,12.6,0.01,9.9,1.89,69.69,122,2435.2,2177.4,2500,0,8.1,-4,-4,-4,-4,-4,-4,1.24,-56,99.3,-0.6,1,0,0,0,2,0,0,0,0,0,0,8.8,2,-40,0,12.2,10.77,10.82,1000,99.99,0,-1.68,-1.78,0,0,0,0,-0.02,0.13,-0.01,0
214.111,14.73,0,14.87,0.3,-0.6,0,153,3,86,168.3,232.47,12,12.5,0.01,9.7,1.89,69.28,122,2436.9,2177.4,2484,0,8.1,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,1.24,-56,99.3,-0.6,1,0,0,0,2,0,0,0,0,0,0,8.8,2,-40,0,12.1,10.72,10.76,1000,99.99,0,-1.67,-1.78,0,0,0,0,-0.02,0.13,-0.01,0
214.218,14.73,0,14.89,0.2,-0.6,0,153,3,86,163.4,232.47,12,12.5,0.01,9.7,1.88,68.91,122,2436.6,2177.4,2469,0,8,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,1.23,-56,99.4,-0.6,1,0,0,0,2,0,0,0,0,0,0,9.1,2,-40,0,12.3,10.66,10.69,1000,99.99,0,-1.59,-1.79,0,0,0,0,-0.02,0.13,-0.01,0
214.315,14.73,0,14.89,0.2,-0.7,0,153,3,86,168.3,233.37,12,12.5,0.01,9.8,1.88,68.63,122,2437.7,2177.4,2452,0,8,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,1.24,-56,99.4,-0.7,1,0,0,0,2,0,0,0,0,0,0,9.1,2,-40,0,12.3,10.59,10.62,1000,99.99,0,-1.61,-1.79,0,0,0,0,-0.02,0.13,-0.01,0
214.428,14.73,0,14.9,0.3,-0.7,0,153,3,86,173.19,233.37,12,12.5,0.01,9.7,1.88,68.37,122,2438.5,2177.4,2438,0,8,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,1.23,-56,99.4,-0.7,1,0,0,0,2,0,0,0,0,0,0,9.1,2,-40,0,12.4,10.52,10.55,1000,99.99,0,-1.56,-1.8,0,0,0,0,-0.02,0.13,-0.01,0
214.525,14.73,0,14.9,0.3,-0.7,0,153,3,86,182.98,234.28,12,12.5,0.01,9.6,1.87,67.94,122,2439.4,2177.4,2422,0,8,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,1.24,-56,99.4,-0.7,1,0,0,0,2,0,0,0,0,0,0,9.1,2,-40,0,12.3,10.45,10.49,1000,99.99,0,-1.51,-1.81,0,0,0,0,-0.02,0.13,-0.01,0
214.625,14.73,0,14.9,0.2,-0.7,0,153,3,86,182.98,234.28,12,12.5,0.01,9.6,1.87,67.62,122,2439.4,2177.4,2412,0,7.9,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,1.23,-55,99.5,-0.7,1,0,0,0,2,0,0,0,0,0,0,9.1,2,-40,0,12.3,10.4,10.43,1000,99.99,0,-1.48,-1.81,0,0,0,0,-0.02,0.13,-0.01,0
214.748,14.73,0,14.9,0.2,-0.7,0,153,3,86,178.09,234.28,12,12.5,0.01,9.5,1.87,67.31,122,2439.4,2177.4,2394,0,7.8,-5,-5,-5,-5,-5,-5,1.23,-56,99.5,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.9,2,-40,0,12.2,10.3,10.36,1000,99.99,0,-1.46,-1.81,0,0,0,0,-0.02,0.13,-0.01,0
214.888,14.73,0,14.9,0.2,-0.7,0,153,3,86,178.09,234.28,12,12.5,0.01,9.3,1.87,67.04,122,2439.8,2177.4,2378,0,7.8,-5,-5,-5,-5,-5,-5,1.23,-56,99.5,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.9,2,-40,0,12.1,10.22,10.28,1000,99.99,0,-1.45,-1.81,0,0,0,0,-0.02,0.13,-0.01,0
214.994,14.73,0,14.9,0.2,-0.7,0,153,3,86,189.51,234.28,12,12.5,0.01,9.2,1.87,66.73,122,2440.8,2177.4,2361,0,7.8,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,1.23,-55,99.5,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.9,2,-40,0,12.1,10.16,10.22,1000,99.99,0,-1.45,-1.82,0,0,0,0,-0.02,0.13,-0.01,0
215.103,14.73,0,14.9,0.2,-0.7,0,153,3,86,189.51,235.2,12,12.5,0.01,9.1,1.87,66.38,122,2442.4,2177.4,2346,0,7.8,-6,-6,-6,-6,-6,-6,1.23,-55,99.5,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.9,2,-40,0,12.1,10.09,10.16,1000,99.99,0,-1.45,-1.82,0,0,0,0,-0.02,0.14,-0.01,0
215.211,14.73,0,14.91,0.2,-0.7,0,153,3,86,191.14,235.2,12,12.5,0.01,9.1,1.87,65.98,122,2441.9,2177.4,2330,0,7.7,-6,-6,-6,-6,-6,-6,1.23,-55,99.5,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.9,2,-40,0,12.1,10.03,10.09,1000,99.99,0,-1.44,-1.83,0,0,0,0,-0.02,0.14,-0.01,0
215.319,14.73,0,14.91,0.2,-0.7,0,153,3,86,191.14,235.2,12,12.5,0.01,9.1,1.86,65.69,122,2443.6,2177.4,2314,0,7.7,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,1.23,-55,99.6,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.9,2,-40,0,12.2,9.97,10.03,1000,99.99,0,-1.38,-1.83,0,0,0,0,-0.02,0.14,0,0
215.418,14.73,0,14.91,0.2,-0.7,0,153,3,86,200.93,235.2,12,12.5,0.01,9.1,1.86,65.47,122,2443.1,2177.4,2303,0,7.7,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,1.23,-55,99.6,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.9,2,-40,0,12.2,9.91,9.96,1000,99.99,0,-1.39,-1.84,0,0,0,0,-0.02,0.14,0,0
215.531,14.73,0,14.91,0.2,-0.7,0,153,3,86,204.19,235.2,12,12.5,0.01,9.1,1.86,65.17,122,2443.9,2177.4,2286,0,7.7,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,1.23,-55,99.6,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.9,2,-40,0,12.3,9.84,9.9,1000,99.99,0,-1.38,-1.84,0,0,0,0,-0.02,0.14,0,0
215.642,14.73,0,14.91,0.2,-0.7,0,153,3,86,212.35,235.2,12,12.5,0.01,9,1.86,64.8,122,2444.4,2177.4,2271,0,7.7,-7,-7,-7,-7,-7,-7,1.23,-55,99.7,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.8,2,-40,0,12.3,9.78,9.83,1000,99.99,0,-1.31,-1.84,0,0,0,0,-0.02,0.14,0,0
215.761,14.73,0,14.91,0.2,-0.7,0,153,3,86,217.25,235.2,12,12.5,0.01,8.9,1.86,64.53,122,2445.3,2177.4,2258,0,7.6,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,1.23,-54,99.7,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.8,2,-40,0,12.3,9.72,9.77,1000,99.99,0,-1.23,-1.85,0,0,0,0,-0.02,0.14,0,0
215.912,14.73,0,14.91,0.2,-0.7,0,153,3,86,220.51,235.2,12,12.5,0.01,8.8,1.85,64.32,122,2445.8,2177.4,2241,0,7.6,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,1.23,-54,99.8,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.8,2,-40,0,12.3,9.65,9.69,1000,99.99,0,-1.21,-1.85,0,0,0,0,-0.02,0.12,0,0
216.028,14.73,0,14.91,0.2,-0.7,0,153,3,86,225.41,235.2,12,12.5,0.01,8.8,1.85,63.99,122,2446.9,2177.4,2221,0,7.6,-8,-8,-8,-8,-8,-8,1.23,-54,99.8,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.8,2,-40,0,12.4,9.55,9.61,1000,99.99,0,-1.19,-1.86,0,0,0,0,-0.02,0.12,0,0
216.138,14.73,0,14.92,0.2,-0.7,0,154,3,86,223.77,235.2,12,12.5,0.01,8.8,1.85,63.77,122,2446.9,2177.4,2208,0,7.7,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5,1.23,-54,99.8,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.8,2,-40,0,12.5,9.51,9.54,1000,99.99,0,-1.19,-1.86,0,0,0,0,-0.02,0.12,0,0
216.268,14.73,0,14.92,0.2,-0.7,0,154,3,86,231.93,235.2,12,12.5,0.01,8.8,1.85,63.44,122,2448,2177.4,2194,0,7.7,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5,1.23,-55,99.8,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.8,2,-40,0,12.5,9.43,9.46,1000,99.99,0,-1.19,-1.86,0,0,0,0,-0.02,0.12,0,0
216.410,14.73,0,14.92,0.2,-0.7,0,154,3,86,230.3,235.2,12,12.5,0.01,8.8,1.85,63.29,122,2448.2,2177.4,2182,0,7.6,-9,-9,-9,-9,-9,-9,1.23,-54,99.8,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.8,2,-40,0,12.6,9.37,9.39,1000,99.99,0,-1.19,-1.86,0,0,0,0,-0.02,0.12,0,0
216.526,14.73,0,14.92,0.2,-0.7,0,154,3,86,231.93,235.2,12,12.5,0.01,8.8,1.85,63.11,122,2448.9,2177.4,2158,0,7.6,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5,1.23,-54,99.8,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.8,2,-40,0,12.8,9.29,9.31,1000,99.99,0,-1.18,-1.87,0,0,0,0,-0.02,0.12,0,0
216.628,14.73,0,14.9,0.2,-0.7,0,154,3,86,235.2,235.2,12,12.5,0.01,8.8,1.85,62.8,122,2449,2177.4,2147,0,7.6,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5,1.23,-54,99.8,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.5,2,-40,0,12.6,9.24,9.26,1000,99.99,0,-1.17,-1.88,0,0,0,0,-0.02,0.12,0,0
216.750,14.73,0,14.87,0.2,-0.7,0,154,3,86,235.2,235.2,12,12.5,0.01,8.6,1.85,62.38,122,2450.1,2177.4,2135,0,7.5,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5,1.22,-54,99.8,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.5,2,-40,0,12.5,9.18,9.2,1000,99.99,0,-1.13,-1.88,0,0,0,0,-0.02,0.12,0,0
216.858,14.73,0,14.87,0.2,-0.7,0,154,3,86,235.2,235.2,12,12.5,0.01,8.6,1.86,62.11,122,2449.8,2177.4,2120,0,7.5,-10,-10,-10,-10,-10,-10,1.23,-54,99.8,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.5,2,-40,0,12.5,9.12,9.15,1000,99.99,0,-1.12,-1.88,0,0,0,0,-0.02,0.1,0,0
217.041,14.73,0,14.85,0.2,-0.7,0,154,3,88,235.2,235.2,12,12.5,0.01,8.4,1.85,61.84,122,2451.8,2177.4,2100,0,7.4,-10,-10,-10,-10,-10,-10,1.22,-54,99.9,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.4,2,-40,0,12.4,9.05,9.06,1000,99.99,0,-1.04,-1.89,0,0,0,0,-0.01,0.1,0,0
217.149,14.73,0,14.88,0.1,-0.7,0,154,3,88,235.2,235.2,12,12.5,0.01,8.4,1.86,61.53,122,2451.1,2177.4,2090,0,7.4,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,1.22,-54,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.4,2,-40,0,12.5,8.98,9.01,1000,99.99,0,-1.01,-1.89,0,0,0,0,-0.01,0.1,0,0
217.250,14.73,0,14.88,0.1,-0.8,0,154,3,88,235.2,235.2,12,12.5,0.01,8.4,1.86,61.35,122,2451.6,2177.4,2082,0,7.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,1.23,-54,100,-0.8,1,0,0,0,2,0,0,0,0,0,0,8.4,2,-40,0,12.6,8.94,8.97,1000,99.99,0,-0.99,-1.89,0,0,0,0,-0.01,0.1,0,0
217.370,14.73,0,14.9,0.1,-0.8,0,154,3,88,235.2,235.2,12,12.5,0.01,8.4,1.85,61.34,122,2452.2,2177.4,2070,0,7.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,1.22,-54,100,-0.8,1,0,0,0,2,0,0,0,0,0,0,8.4,2,-40,0,12.7,8.88,8.91,1000,99.99,0,-0.96,-1.9,0,0,0,0,-0.01,0.1,0,0
217.491,14.73,0,14.9,0.1,-0.8,0,154,3,88,235.2,235.2,12,12.5,0.01,8.4,1.86,61.29,122,2452.2,2177.4,2056,0,7.5,-11,-11,-11,-11,-11,-11,1.22,-54,100,-0.8,1,0,0,0,2,0,0,0,0,0,0,8.4,2,-40,0,12.7,8.84,8.85,1000,99.99,0,-0.94,-1.9,0,0,0,0,-0.01,0.1,0,0
217.598,14.73,0,14.89,0.1,-0.8,0,154,3,88,235.2,235.2,12.8,12.5,0.01,8.4,1.86,60.87,122,2452.9,2177.4,2045,0,7.6,-11.5,-11.5,-11.5,-11.5,-11.5,-11.5,1.22,-54,100,-0.8,1,0,0,0,2,0,0,0,0,0,0,8.3,2,-40,0,12.7,8.78,8.8,1000,99.99,0,-0.94,-1.9,0,0,0,0,-0.01,0.1,0,0
217.699,14.73,1.2,14.89,0.1,-0.8,0,154,3,88,235.2,235.2,12,12.5,0.01,8.3,1.85,60.47,122,2452.8,2177.4,2036,0,7.5,-11.5,-11.5,-11.5,-11.5,-11.5,-11.5,1.22,-54,100,-0.8,1,0,0,0,2,0,0,0,0,0,0,8.3,2,-40,0,12.6,8.75,8.77,1000,99.99,0,-0.93,-1.86,0,0,0,0,-0.01,0.11,0,0
217.818,14.73,1.6,14.9,0.1,-0.8,0,154,3,88,235.2,235.2,12,12.5,0.01,8.3,1.85,60.34,122,2388.9,2177.4,2026,0,7.5,-10.9,-10.9,-10.9,-10.9,-10.9,-10.9,1.22,-52,100,-0.8,1,0,0,0,2,0,0,0,0,0,0,8.3,2,-40,0,12.5,8.76,8.73,1000,99.99,0,-0.93,-0.66,0,0,0,0,-0.01,0.1,0,0
217.980,14.73,2,14.9,0.1,-0.8,0,154,3,88,220.51,235.2,12,12.5,0.01,8.2,1.86,60.5,122,2155.3,2177.4,2048,0,7.5,-5,-5,-5,-5,-5,-5,1.22,-42,100,-0.8,1,0,0,0,2,0,0,0,0,0,0,8.3,2,-40,0,12.5,8.77,8.78,1000,99.99,0,-0.93,0.81,0,0,0,0,-0.01,0.09,0,0
218.102,14.73,2,14.91,0.1,-0.8,0,154,3,88,62.07,201.37,12,12.5,0.01,8.1,1.86,60.63,122,2097.4,2177.4,2013,0,7.6,-6,-6,-6,-6,-6,-6,1.22,-40,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.3,2,-40,0,12.5,8.7,8.67,1000,99.99,0,-0.93,0.33,0,0,0,0,-0.01,0.09,0,0
218.213,14.73,2,14.88,0.1,-0.7,0,154,3,88,28.64,68.73,12,12.5,0.01,8.1,1.86,60.52,122,2138.4,2177.4,2014,0,7.6,-6,-6,-6,-6,-6,-6,1.22,-41,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.3,2,-40,0,12.5,8.73,8.68,1000,99.99,0,-0.9,0.25,0,0,0,0,-0.01,0.08,0,0
218.318,14.73,3.1,14.88,0.1,-0.7,0,154,3,88,20.12,40.01,12,12.5,0.01,8.1,1.85,60.39,122,2149,2177.4,2012,0,7.5,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,1.22,-40,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.3,2,-40,0,12.4,8.73,8.66,1000,99.99,0,-0.82,0.08,0,0,0,0,-0.01,0.08,0,0
218.422,14.73,4.3,14.84,0.1,-0.7,0,154,3,88,18.78,30.56,12,12.5,0.01,8.1,1.85,60.36,122,2163,2177.4,2020,0,7.6,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,1.22,-36,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.3,2,-40,0,12.4,8.74,8.68,1000,99.99,0,-0.74,0.04,0,0,0,0,-0.01,0.08,0,0
218.528,14.73,4.7,14.82,0.1,-0.7,0,154,3,88,16.32,24.88,12,12.5,0.01,8.1,1.85,60.38,122,2179.9,2177.4,2010,0,7.6,2.8,2.8,2.8,2.8,2.8,2.8,1.22,-29,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.3,2,-40,0,12.5,8.61,8.64,1000,99.99,0,-0.7,0.01,0,0,0,0,-0.01,0.08,0,0
218.638,14.73,5.1,14.82,0.1,-0.7,0,154,3,88,15.32,21.49,12,12.5,0.01,8.1,1.85,60.28,122,2177.4,2177.4,2004,0,7.6,4.2,4.2,4.2,4.2,4.2,4.2,1.22,-28,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.3,2,-40,0,12.4,8.65,8.63,1000,99.99,0,-0.69,0.02,0,0,0,0,-0.01,0.08,0,0
218.738,14.73,7.5,14.82,0.1,-0.7,0,154,3,88,14.87,19.16,12,12.5,0.01,8.1,1.85,60.21,122,2173.7,2177.4,2020,0,7.6,17.1,17.1,17.1,17.1,17.1,17.1,1.22,-18,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.3,2,-40,0,12.4,8.66,8.66,1000,99.99,0,-0.68,-0.05,0,0,0,0,-0.01,0.08,0,0
218.838,14.73,7.5,14.82,0.1,-0.7,0,154,3,88,15.05,17.79,12,12.5,0.01,8.1,1.86,60.28,122,2174,2177.4,2006,0,7.7,18.9,18.9,18.9,18.9,18.9,18.9,1.22,-12,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,8.3,2,-40,0,12.4,8.64,8.64,1000,99.99,0,-0.68,0.03,0,0,0,0,-0.01,0.08,0,0
219.043,14.73,9.4,14.82,0,-0.8,0,154,3,88,15.32,16.98,13.5,14.9,0.01,9.2,1.85,60.23,122,2232.2,2210.2,2021,0,8.4,28,28,28,28,28,28,1.21,-8,100,-0.8,1,0,0,0,2,0,0,0,0,0,0,9.6,2,-40,0,14.4,10.46,9.92,1000,99.99,0,-0.57,-0.09,0,0,0,0,-0.01,0.1,0,0
